in s,C1 in V
6.3820740E+00,9.57520E-01
6.3822480E+00,9.37988E-01
6.3824220E+00,7.62207E-01
6.3825960E+00,6.79199E-01
6.3827700E+00,6.84082E-01
6.3829440E+00,6.59668E-01
6.3831180E+00,6.54785E-01
6.3832920E+00,6.84082E-01
6.3834660E+00,6.54785E-01
6.3836400E+00,6.35254E-01
6.3838140E+00,6.05957E-01
6.3839880E+00,6.30371E-01
6.3841620E+00,6.20605E-01
6.3843360E+00,6.20605E-01
6.3845100E+00,6.10840E-01
6.3846840E+00,6.25488E-01
6.3848580E+00,6.25488E-01
6.3850320E+00,6.25488E-01
6.3852060E+00,6.20605E-01
6.3853800E+00,6.20605E-01
6.3855540E+00,6.15723E-01
6.3857280E+00,6.20605E-01
6.3859020E+00,6.40137E-01
6.3860760E+00,6.93848E-01
6.3862500E+00,8.74512E-01
6.3864240E+00,9.33105E-01
6.3865980E+00,9.28223E-01
6.3867720E+00,9.33105E-01
6.3869460E+00,8.98926E-01
6.3871200E+00,7.23145E-01
6.3872940E+00,6.59668E-01
6.3874680E+00,6.64551E-01
6.3876420E+00,6.54785E-01
6.3878160E+00,6.59668E-01
6.3879900E+00,6.45020E-01
6.3881640E+00,6.45020E-01
6.3883380E+00,6.25488E-01
6.3885120E+00,6.01074E-01
6.3886860E+00,6.20605E-01
6.3888600E+00,6.01074E-01
6.3890340E+00,6.20605E-01
6.3892080E+00,6.20605E-01
6.3893820E+00,6.15723E-01
6.3895560E+00,6.15723E-01
6.3897300E+00,6.20605E-01
6.3899040E+00,8.40332E-01
6.3900780E+00,9.13574E-01
6.3902520E+00,9.42871E-01
6.3904260E+00,9.42871E-01
6.3906000E+00,9.37988E-01
6.3907740E+00,7.37793E-01
6.3909480E+00,6.84082E-01
6.3911220E+00,6.49902E-01
6.3912960E+00,6.45020E-01
6.3914700E+00,6.54785E-01
6.3916440E+00,6.49902E-01
6.3918180E+00,6.35254E-01
6.3919920E+00,6.35254E-01
6.3921660E+00,6.10840E-01
6.3923400E+00,6.10840E-01
6.3925140E+00,6.20605E-01
6.3926880E+00,6.01074E-01
6.3928620E+00,6.20605E-01
6.3930360E+00,6.05957E-01
6.3932100E+00,6.20605E-01
6.3933840E+00,6.15723E-01
6.3935580E+00,6.15723E-01
6.3937320E+00,6.20605E-01
6.3939060E+00,6.05957E-01
6.3940800E+00,6.20605E-01
6.3942540E+00,6.40137E-01
6.3944280E+00,7.28027E-01
6.3946020E+00,8.89160E-01
6.3947760E+00,9.33105E-01
6.3949500E+00,9.72168E-01
6.3951240E+00,9.52637E-01
6.3952980E+00,8.69629E-01
6.3954720E+00,7.13379E-01
6.3956460E+00,6.79199E-01
6.3958200E+00,6.79199E-01
6.3959940E+00,6.74316E-01
6.3961680E+00,6.64551E-01
6.3963420E+00,6.64551E-01
6.3965160E+00,6.40137E-01
6.3966900E+00,6.30371E-01
6.3968640E+00,6.20605E-01
6.3970380E+00,6.10840E-01
6.3972120E+00,6.15723E-01
6.3973860E+00,6.25488E-01
6.3975600E+00,6.05957E-01
6.3977340E+00,6.25488E-01
6.3979080E+00,6.20605E-01
6.3980820E+00,6.59668E-01
6.3982560E+00,8.79395E-01
6.3984300E+00,9.42871E-01
6.3986040E+00,9.42871E-01
6.3987780E+00,9.62402E-01
6.3989520E+00,9.23340E-01
6.3991260E+00,7.28027E-01
6.3993000E+00,6.69434E-01
6.3994740E+00,6.64551E-01
6.3996480E+00,6.59668E-01
6.3998220E+00,6.35254E-01
6.3999960E+00,6.59668E-01
6.4001700E+00,6.30371E-01
6.4003440E+00,6.30371E-01
6.4005180E+00,6.20605E-01
6.4006920E+00,6.10840E-01
6.4008660E+00,6.05957E-01
6.4010400E+00,6.05957E-01
6.4012140E+00,6.10840E-01
6.4013880E+00,6.20605E-01
6.4015620E+00,6.01074E-01
6.4017360E+00,6.20605E-01
6.4019100E+00,6.15723E-01
6.4020840E+00,6.20605E-01
6.4022580E+00,6.15723E-01
6.4024320E+00,6.05957E-01
6.4026060E+00,6.20605E-01
6.4027800E+00,7.37793E-01
6.4029540E+00,9.08691E-01
6.4031280E+00,9.57520E-01
6.4033020E+00,9.86816E-01
6.4034760E+00,9.62402E-01
6.4036500E+00,8.40332E-01
6.4038240E+00,7.08496E-01
6.4039980E+00,6.69434E-01
6.4041720E+00,6.64551E-01
6.4043460E+00,6.69434E-01
6.4045200E+00,6.74316E-01
6.4046940E+00,6.69434E-01
6.4048680E+00,6.49902E-01
6.4050420E+00,6.40137E-01
6.4052160E+00,6.35254E-01
6.4053900E+00,6.25488E-01
6.4055640E+00,6.25488E-01
6.4057380E+00,6.25488E-01
6.4059120E+00,6.30371E-01
6.4060860E+00,6.20605E-01
6.4062600E+00,6.20605E-01
6.4064340E+00,6.93848E-01
6.4066080E+00,8.98926E-01
6.4067820E+00,9.42871E-01
6.4069560E+00,9.72168E-01
6.4071300E+00,9.62402E-01
6.4073040E+00,8.98926E-01
6.4074780E+00,7.08496E-01
6.4076520E+00,6.84082E-01
6.4078260E+00,6.59668E-01
6.4080000E+00,6.59668E-01
6.4081740E+00,6.35254E-01
6.4083480E+00,6.30371E-01
6.4085220E+00,6.40137E-01
6.4086960E+00,6.05957E-01
6.4088700E+00,6.15723E-01
6.4090440E+00,6.05957E-01
6.4092180E+00,6.01074E-01
6.4093920E+00,6.15723E-01
6.4095660E+00,6.01074E-01
6.4097400E+00,6.01074E-01
6.4099140E+00,6.20605E-01
6.4100880E+00,6.05957E-01
6.4102620E+00,5.91309E-01
6.4104360E+00,6.15723E-01
6.4106100E+00,6.10840E-01
6.4107840E+00,5.96191E-01
6.4109580E+00,6.15723E-01
6.4111320E+00,7.57324E-01
6.4113060E+00,8.94043E-01
6.4114800E+00,9.08691E-01
6.4116540E+00,9.37988E-01
6.4118280E+00,9.28223E-01
6.4120020E+00,8.20801E-01
6.4121760E+00,7.08496E-01
6.4123500E+00,6.69434E-01
6.4125240E+00,6.69434E-01
6.4126980E+00,6.54785E-01
6.4128720E+00,6.49902E-01
6.4130460E+00,6.54785E-01
6.4132200E+00,6.59668E-01
6.4133940E+00,6.35254E-01
6.4135680E+00,6.10840E-01
6.4137420E+00,6.20605E-01
6.4139160E+00,6.35254E-01
6.4140900E+00,6.15723E-01
6.4142640E+00,6.45020E-01
6.4144380E+00,6.40137E-01
6.4146120E+00,6.35254E-01
6.4147860E+00,7.62207E-01
6.4149600E+00,8.98926E-01
6.4151340E+00,9.52637E-01
6.4153080E+00,9.42871E-01
6.4154820E+00,9.62402E-01
6.4156560E+00,8.69629E-01
6.4158300E+00,7.18262E-01
6.4160040E+00,6.93848E-01
6.4161780E+00,6.54785E-01
6.4163520E+00,6.69434E-01
6.4165260E+00,6.54785E-01
6.4167000E+00,6.64551E-01
6.4168740E+00,6.20605E-01
6.4170480E+00,6.10840E-01
6.4172220E+00,6.20605E-01
6.4173960E+00,6.15723E-01
6.4175700E+00,6.25488E-01
6.4177440E+00,6.20605E-01
6.4179180E+00,6.20605E-01
6.4180920E+00,6.15723E-01
6.4182660E+00,6.15723E-01
6.4184400E+00,6.05957E-01
6.4186140E+00,6.01074E-01
6.4187880E+00,5.96191E-01
6.4189620E+00,5.86426E-01
6.4191360E+00,5.91309E-01
6.4193100E+00,6.10840E-01
6.4194840E+00,8.11035E-01
6.4196580E+00,9.23340E-01
6.4198320E+00,9.33105E-01
6.4200060E+00,9.62402E-01
6.4201800E+00,9.57520E-01
6.4203540E+00,7.71973E-01
6.4205280E+00,6.69434E-01
6.4207020E+00,6.54785E-01
6.4208760E+00,6.59668E-01
6.4210500E+00,6.40137E-01
6.4212240E+00,6.64551E-01
6.4213980E+00,6.45020E-01
6.4215720E+00,6.20605E-01
6.4217460E+00,6.25488E-01
6.4219200E+00,6.10840E-01
6.4220940E+00,6.35254E-01
6.4222680E+00,6.20605E-01
6.4224420E+00,6.20605E-01
6.4226160E+00,6.25488E-01
6.4227900E+00,6.35254E-01
6.4229640E+00,6.20605E-01
6.4231380E+00,7.91504E-01
6.4233120E+00,9.08691E-01
6.4234860E+00,9.62402E-01
6.4236600E+00,9.62402E-01
6.4238340E+00,9.86816E-01
6.4240080E+00,8.35449E-01
6.4241820E+00,7.03613E-01
6.4243560E+00,6.69434E-01
6.4245300E+00,6.79199E-01
6.4247040E+00,6.59668E-01
6.4248780E+00,6.64551E-01
6.4250520E+00,6.54785E-01
6.4252260E+00,6.35254E-01
6.4254000E+00,6.35254E-01
6.4255740E+00,6.05957E-01
6.4257480E+00,6.05957E-01
6.4259220E+00,6.25488E-01
6.4260960E+00,6.10840E-01
6.4262700E+00,6.01074E-01
6.4264440E+00,6.20605E-01
6.4266180E+00,6.15723E-01
6.4267920E+00,6.15723E-01
6.4269660E+00,6.20605E-01
6.4271400E+00,6.35254E-01
6.4273140E+00,6.10840E-01
6.4274880E+00,6.20605E-01
6.4276620E+00,6.15723E-01
6.4278360E+00,8.20801E-01
6.4280100E+00,9.13574E-01
6.4281840E+00,9.42871E-01
6.4283580E+00,9.52637E-01
6.4285320E+00,9.57520E-01
6.4287060E+00,7.67090E-01
6.4288800E+00,6.84082E-01
6.4290540E+00,6.59668E-01
6.4292280E+00,6.45020E-01
6.4294020E+00,6.49902E-01
6.4295760E+00,6.59668E-01
6.4297500E+00,6.59668E-01
6.4299240E+00,6.01074E-01
6.4300980E+00,6.15723E-01
6.4302720E+00,6.01074E-01
6.4304460E+00,6.15723E-01
6.4306200E+00,6.15723E-01
6.4307940E+00,6.15723E-01
6.4309680E+00,6.20605E-01
6.4311420E+00,6.15723E-01
6.4313160E+00,6.30371E-01
6.4314900E+00,7.86621E-01
6.4316640E+00,9.03809E-01
6.4318380E+00,9.42871E-01
6.4320120E+00,9.62402E-01
6.4321860E+00,9.62402E-01
6.4323600E+00,8.06152E-01
6.4325340E+00,7.03613E-01
6.4327080E+00,6.74316E-01
6.4328820E+00,6.59668E-01
6.4330560E+00,6.69434E-01
6.4332300E+00,6.84082E-01
6.4334040E+00,6.59668E-01
6.4335780E+00,6.35254E-01
6.4337520E+00,6.15723E-01
6.4339260E+00,6.35254E-01
6.4341000E+00,6.05957E-01
6.4342740E+00,6.25488E-01
6.4344480E+00,6.20605E-01
6.4346220E+00,6.01074E-01
6.4347960E+00,6.20605E-01
6.4349700E+00,6.25488E-01
6.4351440E+00,6.10840E-01
6.4353180E+00,6.25488E-01
6.4354920E+00,6.20605E-01
6.4356660E+00,6.15723E-01
6.4358400E+00,6.15723E-01
6.4360140E+00,6.30371E-01
6.4361880E+00,8.35449E-01
6.4363620E+00,9.23340E-01
6.4365360E+00,9.52637E-01
6.4367100E+00,9.62402E-01
6.4368840E+00,9.62402E-01
6.4370580E+00,7.47559E-01
6.4372320E+00,6.79199E-01
6.4374060E+00,6.64551E-01
6.4375800E+00,6.45020E-01
6.4377540E+00,6.54785E-01
6.4379280E+00,6.40137E-01
6.4381020E+00,6.40137E-01
6.4382760E+00,6.30371E-01
6.4384500E+00,6.20605E-01
6.4386240E+00,6.15723E-01
6.4387980E+00,6.05957E-01
6.4389720E+00,6.10840E-01
6.4391460E+00,6.15723E-01
6.4393200E+00,6.20605E-01
6.4394940E+00,6.01074E-01
6.4396680E+00,6.20605E-01
6.4398420E+00,7.91504E-01
6.4400160E+00,8.98926E-01
6.4401900E+00,9.47754E-01
6.4403640E+00,9.37988E-01
6.4405380E+00,9.52637E-01
6.4407120E+00,7.71973E-01
6.4408860E+00,6.69434E-01
6.4410600E+00,6.69434E-01
6.4412340E+00,6.40137E-01
6.4414080E+00,6.59668E-01
6.4415820E+00,6.64551E-01
6.4417560E+00,6.54785E-01
6.4419300E+00,6.20605E-01
6.4421040E+00,6.20605E-01
6.4422780E+00,6.05957E-01
6.4424520E+00,6.20605E-01
6.4426260E+00,6.20605E-01
6.4428000E+00,6.35254E-01
6.4429740E+00,6.25488E-01
6.4431480E+00,6.20605E-01
6.4433220E+00,6.45020E-01
6.4434960E+00,6.15723E-01
6.4436700E+00,6.40137E-01
6.4438440E+00,6.20605E-01
6.4440180E+00,6.49902E-01
6.4441920E+00,6.40137E-01
6.4443660E+00,6.25488E-01
6.4445400E+00,8.69629E-01
6.4447140E+00,9.47754E-01
6.4448880E+00,9.47754E-01
6.4450620E+00,9.57520E-01
6.4452360E+00,9.62402E-01
6.4454100E+00,7.62207E-01
6.4455840E+00,7.03613E-01
6.4457580E+00,6.59668E-01
6.4459320E+00,6.74316E-01
6.4461060E+00,6.54785E-01
6.4462800E+00,6.45020E-01
6.4464540E+00,6.54785E-01
6.4466280E+00,6.54785E-01
6.4468020E+00,6.35254E-01
6.4469760E+00,6.15723E-01
6.4471500E+00,6.20605E-01
6.4473240E+00,6.20605E-01
6.4474980E+00,6.25488E-01
6.4476720E+00,6.15723E-01
6.4478460E+00,6.25488E-01
6.4480200E+00,6.30371E-01
6.4481940E+00,8.20801E-01
6.4483680E+00,9.13574E-01
6.4485420E+00,9.47754E-01
6.4487160E+00,9.47754E-01
6.4488900E+00,9.62402E-01
6.4490640E+00,7.57324E-01
6.4492380E+00,6.74316E-01
6.4494120E+00,6.59668E-01
6.4495860E+00,6.54785E-01
6.4497600E+00,6.54785E-01
6.4499340E+00,6.45020E-01
6.4501080E+00,6.49902E-01
6.4502820E+00,6.10840E-01
6.4504560E+00,6.05957E-01
6.4506300E+00,6.20605E-01
6.4508040E+00,5.96191E-01
6.4509780E+00,6.01074E-01
6.4511520E+00,6.05957E-01
6.4513260E+00,6.01074E-01
6.4515000E+00,6.10840E-01
6.4516740E+00,6.01074E-01
6.4518480E+00,6.20605E-01
6.4520220E+00,6.35254E-01
6.4521960E+00,6.01074E-01
6.4523700E+00,6.20605E-01
6.4525440E+00,6.01074E-01
6.4527180E+00,6.40137E-01
6.4528920E+00,8.59863E-01
6.4530660E+00,9.37988E-01
6.4532400E+00,9.57520E-01
6.4534140E+00,9.77051E-01
6.4535880E+00,9.62402E-01
6.4537620E+00,7.47559E-01
6.4539360E+00,6.84082E-01
6.4541100E+00,6.64551E-01
6.4542840E+00,6.74316E-01
6.4544580E+00,6.74316E-01
6.4546320E+00,6.74316E-01
6.4548060E+00,6.69434E-01
6.4549800E+00,6.40137E-01
6.4551540E+00,6.40137E-01
6.4553280E+00,6.35254E-01
6.4555020E+00,6.30371E-01
6.4556760E+00,6.15723E-01
6.4558500E+00,6.20605E-01
6.4560240E+00,6.15723E-01
6.4561980E+00,6.30371E-01
6.4563720E+00,6.20605E-01
6.4565460E+00,8.54980E-01
6.4567200E+00,9.13574E-01
6.4568940E+00,9.52637E-01
6.4570680E+00,9.57520E-01
6.4572420E+00,9.72168E-01
6.4574160E+00,7.47559E-01
6.4575900E+00,6.88965E-01
6.4577640E+00,6.59668E-01
6.4579380E+00,6.59668E-01
6.4581120E+00,6.64551E-01
6.4582860E+00,6.59668E-01
6.4584600E+00,6.49902E-01
6.4586340E+00,6.10840E-01
6.4588080E+00,6.20605E-01
6.4589820E+00,6.20605E-01
6.4591560E+00,5.96191E-01
6.4593300E+00,6.01074E-01
6.4595040E+00,6.01074E-01
6.4596780E+00,6.15723E-01
6.4598520E+00,6.05957E-01
6.4600260E+00,5.96191E-01
6.4602000E+00,6.01074E-01
6.4603740E+00,5.96191E-01
6.4605480E+00,6.05957E-01
6.4607220E+00,6.15723E-01
6.4608960E+00,6.20605E-01
6.4610700E+00,6.84082E-01
6.4612440E+00,8.74512E-01
6.4614180E+00,9.23340E-01
6.4615920E+00,9.52637E-01
6.4617660E+00,9.72168E-01
6.4619400E+00,8.94043E-01
6.4621140E+00,7.03613E-01
6.4622880E+00,6.79199E-01
6.4624620E+00,6.54785E-01
6.4626360E+00,6.69434E-01
6.4628100E+00,6.54785E-01
6.4629840E+00,6.64551E-01
6.4631580E+00,6.49902E-01
6.4633320E+00,6.49902E-01
6.4635060E+00,6.20605E-01
6.4636800E+00,6.40137E-01
6.4638540E+00,6.30371E-01
6.4640280E+00,6.30371E-01
6.4642020E+00,6.25488E-01
6.4643760E+00,6.49902E-01
6.4645500E+00,6.20605E-01
6.4647240E+00,6.30371E-01
6.4648980E+00,8.74512E-01
6.4650720E+00,9.42871E-01
6.4652460E+00,9.52637E-01
6.4654200E+00,9.47754E-01
6.4655940E+00,9.62402E-01
6.4657680E+00,7.57324E-01
6.4659420E+00,6.93848E-01
6.4661160E+00,6.64551E-01
6.4662900E+00,6.54785E-01
6.4664640E+00,6.74316E-01
6.4666380E+00,6.69434E-01
6.4668120E+00,6.45020E-01
6.4669860E+00,6.20605E-01
6.4671600E+00,6.05957E-01
6.4673340E+00,6.15723E-01
6.4675080E+00,6.20605E-01
6.4676820E+00,6.20605E-01
6.4678560E+00,6.20605E-01
6.4680300E+00,6.01074E-01
6.4682040E+00,6.20605E-01
6.4683780E+00,5.96191E-01
6.4685520E+00,6.15723E-01
6.4687260E+00,6.05957E-01
6.4689000E+00,6.10840E-01
6.4690740E+00,6.01074E-01
6.4692480E+00,6.10840E-01
6.4694220E+00,6.93848E-01
6.4695960E+00,8.84277E-01
6.4697700E+00,9.23340E-01
6.4699440E+00,9.28223E-01
6.4701180E+00,9.57520E-01
6.4702920E+00,8.59863E-01
6.4704660E+00,6.93848E-01
6.4706400E+00,6.69434E-01
6.4708140E+00,6.69434E-01
6.4709880E+00,6.54785E-01
6.4711620E+00,6.49902E-01
6.4713360E+00,6.45020E-01
6.4715100E+00,6.10840E-01
6.4716840E+00,6.40137E-01
6.4718580E+00,6.25488E-01
6.4720320E+00,6.10840E-01
6.4722060E+00,6.25488E-01
6.4723800E+00,6.20605E-01
6.4725540E+00,6.25488E-01
6.4727280E+00,6.25488E-01
6.4729020E+00,6.30371E-01
6.4730760E+00,6.74316E-01
6.4732500E+00,8.69629E-01
6.4734240E+00,9.52637E-01
6.4735980E+00,9.52637E-01
6.4737720E+00,9.62402E-01
6.4739460E+00,9.52637E-01
6.4741200E+00,7.32910E-01
6.4742940E+00,6.84082E-01
6.4744680E+00,6.79199E-01
6.4746420E+00,6.59668E-01
6.4748160E+00,6.84082E-01
6.4749900E+00,6.74316E-01
6.4751640E+00,6.59668E-01
6.4753380E+00,6.25488E-01
6.4755120E+00,6.35254E-01
6.4756860E+00,6.20605E-01
6.4758600E+00,6.05957E-01
6.4760340E+00,6.15723E-01
6.4762080E+00,6.10840E-01
6.4763820E+00,6.40137E-01
6.4765560E+00,6.10840E-01
6.4767300E+00,6.15723E-01
6.4769040E+00,6.20605E-01
6.4770780E+00,6.10840E-01
6.4772520E+00,6.10840E-01
6.4774260E+00,6.20605E-01
6.4776000E+00,6.20605E-01
6.4777740E+00,7.52441E-01
6.4779480E+00,8.98926E-01
6.4781220E+00,9.62402E-01
6.4782960E+00,9.52637E-01
6.4784700E+00,9.57520E-01
6.4786440E+00,8.30566E-01
6.4788180E+00,6.84082E-01
6.4789920E+00,6.59668E-01
6.4791660E+00,6.54785E-01
6.4793400E+00,6.35254E-01
6.4795140E+00,6.45020E-01
6.4796880E+00,6.45020E-01
6.4798620E+00,6.30371E-01
6.4800360E+00,6.35254E-01
6.4802100E+00,6.20605E-01
6.4803840E+00,6.05957E-01
6.4805580E+00,6.20605E-01
6.4807320E+00,6.15723E-01
6.4809060E+00,6.15723E-01
6.4810800E+00,6.10840E-01
6.4812540E+00,6.10840E-01
6.4814280E+00,6.98730E-01
6.4816020E+00,8.74512E-01
6.4817760E+00,9.37988E-01
6.4819500E+00,9.42871E-01
6.4821240E+00,9.42871E-01
6.4822980E+00,8.98926E-01
6.4824720E+00,7.13379E-01
6.4826460E+00,6.69434E-01
6.4828200E+00,6.59668E-01
6.4829940E+00,6.59668E-01
6.4831680E+00,6.64551E-01
6.4833420E+00,6.64551E-01
6.4835160E+00,6.40137E-01
6.4836900E+00,6.30371E-01
6.4838640E+00,6.10840E-01
6.4840380E+00,6.15723E-01
6.4842120E+00,6.20605E-01
6.4843860E+00,6.10840E-01
6.4845600E+00,6.35254E-01
6.4847340E+00,6.30371E-01
6.4849080E+00,6.10840E-01
6.4850820E+00,6.15723E-01
6.4852560E+00,6.35254E-01
6.4854300E+00,6.05957E-01
6.4856040E+00,5.91309E-01
6.4857780E+00,6.25488E-01
6.4859520E+00,6.20605E-01
6.4861260E+00,7.81738E-01
6.4863000E+00,8.94043E-01
6.4864740E+00,9.33105E-01
6.4866480E+00,9.42871E-01
6.4868220E+00,9.42871E-01
6.4869960E+00,8.25684E-01
6.4871700E+00,7.08496E-01
6.4873440E+00,6.69434E-01
6.4875180E+00,6.54785E-01
6.4876920E+00,6.45020E-01
6.4878660E+00,6.54785E-01
6.4880400E+00,6.45020E-01
6.4882140E+00,6.35254E-01
6.4883880E+00,6.15723E-01
6.4885620E+00,6.15723E-01
6.4887360E+00,6.30371E-01
6.4889100E+00,6.15723E-01
6.4890840E+00,6.01074E-01
6.4892580E+00,6.01074E-01
6.4894320E+00,6.20605E-01
6.4896060E+00,6.20605E-01
6.4897800E+00,7.37793E-01
6.4899540E+00,8.64746E-01
6.4901280E+00,9.23340E-01
6.4903020E+00,9.37988E-01
6.4904760E+00,9.37988E-01
6.4906500E+00,8.50098E-01
6.4908240E+00,7.13379E-01
6.4909980E+00,6.69434E-01
6.4911720E+00,6.59668E-01
6.4913460E+00,6.69434E-01
6.4915200E+00,6.49902E-01
6.4916940E+00,6.59668E-01
6.4918680E+00,6.49902E-01
6.4920420E+00,6.15723E-01
6.4922160E+00,6.05957E-01
6.4923900E+00,5.96191E-01
6.4925640E+00,6.20605E-01
6.4927380E+00,6.10840E-01
6.4929120E+00,6.20605E-01
6.4930860E+00,6.25488E-01
6.4932600E+00,6.20605E-01
6.4934340E+00,6.35254E-01
6.4936080E+00,6.20605E-01
6.4937820E+00,6.15723E-01
6.4939560E+00,6.30371E-01
6.4941300E+00,6.10840E-01
6.4943040E+00,6.35254E-01
6.4944780E+00,8.15918E-01
6.4946520E+00,9.13574E-01
6.4948260E+00,9.28223E-01
6.4950000E+00,9.47754E-01
6.4951740E+00,9.37988E-01
6.4953480E+00,7.96387E-01
6.4955220E+00,6.93848E-01
6.4956960E+00,6.79199E-01
6.4958700E+00,6.64551E-01
6.4960440E+00,6.64551E-01
6.4962180E+00,6.59668E-01
6.4963920E+00,6.54785E-01
6.4965660E+00,6.30371E-01
6.4967400E+00,6.01074E-01
6.4969140E+00,6.35254E-01
6.4970880E+00,6.20605E-01
6.4972620E+00,6.20605E-01
6.4974360E+00,6.35254E-01
6.4976100E+00,6.15723E-01
6.4977840E+00,6.20605E-01
6.4979580E+00,6.20605E-01
6.4981320E+00,7.67090E-01
6.4983060E+00,9.08691E-01
6.4984800E+00,9.33105E-01
6.4986540E+00,9.47754E-01
6.4988280E+00,9.52637E-01
6.4990020E+00,8.35449E-01
6.4991760E+00,6.93848E-01
6.4993500E+00,6.59668E-01
6.4995240E+00,6.74316E-01
6.4996980E+00,6.40137E-01
6.4998720E+00,6.54785E-01
6.5000460E+00,6.45020E-01
6.5002200E+00,6.20605E-01
6.5003940E+00,6.20605E-01
6.5005680E+00,6.10840E-01
6.5007420E+00,6.10840E-01
6.5009160E+00,6.20605E-01
6.5010900E+00,6.05957E-01
6.5012640E+00,6.10840E-01
6.5014380E+00,5.96191E-01
6.5016120E+00,6.10840E-01
6.5017860E+00,6.05957E-01
6.5019600E+00,6.01074E-01
6.5021340E+00,6.15723E-01
6.5023080E+00,6.05957E-01
6.5024820E+00,6.15723E-01
6.5026560E+00,6.30371E-01
6.5028300E+00,8.20801E-01
6.5030040E+00,9.08691E-01
6.5031780E+00,9.72168E-01
6.5033520E+00,9.52637E-01
6.5035260E+00,9.62402E-01
6.5037000E+00,7.91504E-01
6.5038740E+00,7.03613E-01
6.5040480E+00,6.74316E-01
6.5042220E+00,6.54785E-01
6.5043960E+00,6.59668E-01
6.5045700E+00,6.59668E-01
6.5047440E+00,6.59668E-01
6.5049180E+00,6.30371E-01
6.5050920E+00,6.35254E-01
6.5052660E+00,6.30371E-01
6.5054400E+00,6.35254E-01
6.5056140E+00,6.49902E-01
6.5057880E+00,6.30371E-01
6.5059620E+00,6.20605E-01
6.5061360E+00,6.20605E-01
6.5063100E+00,6.20605E-01
6.5064840E+00,8.06152E-01
6.5066580E+00,8.94043E-01
6.5068320E+00,9.52637E-01
6.5070060E+00,9.62402E-01
6.5071800E+00,9.57520E-01
6.5073540E+00,8.06152E-01
6.5075280E+00,6.98730E-01
6.5077020E+00,6.64551E-01
6.5078760E+00,6.74316E-01
6.5080500E+00,6.54785E-01
6.5082240E+00,6.59668E-01
6.5083980E+00,6.54785E-01
6.5085720E+00,6.40137E-01
6.5087460E+00,6.20605E-01
6.5089200E+00,6.05957E-01
6.5090940E+00,6.20605E-01
6.5092680E+00,6.10840E-01
6.5094420E+00,6.01074E-01
6.5096160E+00,6.10840E-01
6.5097900E+00,6.01074E-01
6.5099640E+00,6.05957E-01
6.5101380E+00,6.20605E-01
6.5103120E+00,6.05957E-01
6.5104860E+00,5.96191E-01
6.5106600E+00,6.10840E-01
6.5108340E+00,6.01074E-01
6.5110080E+00,6.20605E-01
6.5111820E+00,8.30566E-01
6.5113560E+00,9.03809E-01
6.5115300E+00,9.23340E-01
6.5117040E+00,9.42871E-01
6.5118780E+00,9.47754E-01
6.5120520E+00,7.62207E-01
6.5122260E+00,6.69434E-01
6.5124000E+00,6.64551E-01
6.5125740E+00,6.59668E-01
6.5127480E+00,6.59668E-01
6.5129220E+00,6.59668E-01
6.5130960E+00,6.49902E-01
6.5132700E+00,6.45020E-01
6.5134440E+00,6.10840E-01
6.5136180E+00,6.20605E-01
6.5137920E+00,6.25488E-01
6.5139660E+00,6.25488E-01
6.5141400E+00,6.49902E-01
6.5143140E+00,6.35254E-01
6.5144880E+00,6.30371E-01
6.5146620E+00,6.35254E-01
6.5148360E+00,8.11035E-01
6.5150100E+00,9.23340E-01
6.5151840E+00,9.42871E-01
6.5153580E+00,9.72168E-01
6.5155320E+00,9.57520E-01
6.5157060E+00,7.91504E-01
6.5158800E+00,6.93848E-01
6.5160540E+00,6.79199E-01
6.5162280E+00,6.59668E-01
6.5164020E+00,6.59668E-01
6.5165760E+00,6.45020E-01
6.5167500E+00,6.54785E-01
6.5169240E+00,6.40137E-01
6.5170980E+00,6.25488E-01
6.5172720E+00,6.15723E-01
6.5174460E+00,6.15723E-01
6.5176200E+00,6.05957E-01
6.5177940E+00,6.15723E-01
6.5179680E+00,6.01074E-01
6.5181420E+00,6.01074E-01
6.5183160E+00,6.01074E-01
6.5184900E+00,6.15723E-01
6.5186640E+00,6.05957E-01
6.5188380E+00,6.10840E-01
6.5190120E+00,6.05957E-01
6.5191860E+00,6.10840E-01
6.5193600E+00,6.35254E-01
6.5195340E+00,8.25684E-01
6.5197080E+00,9.08691E-01
6.5198820E+00,9.42871E-01
6.5200560E+00,9.52637E-01
6.5202300E+00,9.57520E-01
6.5204040E+00,7.32910E-01
6.5205780E+00,6.64551E-01
6.5207520E+00,6.74316E-01
6.5209260E+00,6.54785E-01
6.5211000E+00,6.64551E-01
6.5212740E+00,6.54785E-01
6.5214480E+00,6.45020E-01
6.5216220E+00,6.20605E-01
6.5217960E+00,6.10840E-01
6.5219700E+00,6.25488E-01
6.5221440E+00,6.35254E-01
6.5223180E+00,6.15723E-01
6.5224920E+00,6.15723E-01
6.5226660E+00,6.30371E-01
6.5228400E+00,6.25488E-01
6.5230140E+00,6.25488E-01
6.5231880E+00,8.35449E-01
6.5233620E+00,9.47754E-01
6.5235360E+00,9.62402E-01
6.5237100E+00,9.77051E-01
6.5238840E+00,9.67285E-01
6.5240580E+00,7.81738E-01
6.5242320E+00,6.93848E-01
6.5244060E+00,6.54785E-01
6.5245800E+00,6.79199E-01
6.5247540E+00,6.59668E-01
6.5249280E+00,6.69434E-01
6.5251020E+00,6.69434E-01
